, CompanyNumber,CompanyName,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,numberPrevNameChanges,NumberOfIndustires,PrimaryIndustry
2564,SC281567,PPG REALISATIONS LIMITED,7.0,3.0,0.0,4.0,2,1,"27110 - Manufacture of electric motors, generators and transformers"
2565,02341479,PPL REALISATIONS 2017 LIMITED,6.0,1.0,0.0,5.0,1,1,52103 - Operation of warehousing and storage facilities for land transport activities
2566,04267536,PPL UK DISTRIBUTION HOLDINGS LIMITED,0.0,0.0,0.0,0.0,4,1,70100 - Activities of head offices
2567,04365327,PPV RETAIL LIMITED,0.0,0.0,0.0,0.0,0,1,5010 - Sale of motor vehicles
2568,06828528,PRAXIS I FINANCE PLC,3.0,0.0,0.0,3.0,1,1,82990 - Other business support service activities n.e.c.
2569,06962302,PRAXIS II APC LIMITED,3.0,0.0,0.0,3.0,0,1,82990 - Other business support service activities n.e.c.
2570,06962304,PRAXIS II FINANCE PLC,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.
2571,06962286,PRAXIS II HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
2572,01710667,PRECIS (1171) LIMITED,3.0,3.0,0.0,0.0,0,1,7499 - Non-trading company
2573,09033084,PRECISE MORTGAGE FUNDING 2014-1 PLC,3.0,0.0,0.0,3.0,0,1,64999 - Financial intermediation not elsewhere classified
2574,09216431,PRECISE MORTGAGE FUNDING 2014-2 PLC,3.0,0.0,0.0,3.0,0,1,64999 - Financial intermediation not elsewhere classified
2575,09387223,PRECISE MORTGAGE FUNDING 2015-1 PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified
2576,09586660,PRECISE MORTGAGE FUNDING 2015-2B PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified
2577,09769500,PRECISE MORTGAGE FUNDING 2015-3R PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified
2578,02988349,PRECOAT LIMITED,1.0,0.0,0.0,1.0,0,1,74990 - Non-trading company
2579,02974071,PREFERRED MEDIA LIMITED,0.0,0.0,0.0,0.0,0,1,51210 - Freight air transport
2580,02255732,PREMIER BEARING CO LIMITED,5.0,0.0,0.0,5.0,0,1,46620 - Wholesale of machine tools
2581,00571490,PREMIER BUILDING GROUP LIMITED,4.0,2.0,0.0,2.0,0,1,4525 - Other special trades construction
2582,04313286,PREMIER HOME LOGISTICS LIMITED,4.0,0.0,0.0,4.0,0,3,49410 - Freight transport by road
2583,02845577,PREMIER KITCHENS AND BEDROOMS (PETERBOROUGH) LIMITED,6.0,1.0,0.0,5.0,0,1,96090 - Other service activities n.e.c.
2584,01744396,PREMIER PLANNING LIMITED,0.0,0.0,0.0,0.0,0,1,66220 - Activities of insurance agents and brokers
2585,04622410,PREMIER REPROGRAPHICS LIMITED,3.0,1.0,0.0,2.0,0,1,18129 - Printing n.e.c.
2586,02920513,PREMIER SHEET METAL (COVENTRY) LIMITED,8.0,1.0,0.0,7.0,0,1,29201 - Manufacture of bodies (coachwork) for motor vehicles (except caravans)
2587,03616068,PREMIER WASTE MANAGEMENT LIMITED,3.0,2.0,0.0,1.0,1,1,38210 - Treatment and disposal of non-hazardous waste
2588,06322630,PREMIUM CASUAL DINING LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices
2589,SC181811,PREMIUM DINING RESTAURANTS AND PUBS LIMITED,26.0,0.0,0.0,26.0,1,1,56101 - Licensed restaurants
2590,NI030669,PREPRESS & PUBLISHING SYSTEMS LTD,5.0,5.0,0.0,0.0,0,1,None Supplied
2591,07332395,PRESIDENT ENGINEERING GROUP LTD,8.0,3.0,0.0,5.0,0,1,32990 - Other manufacturing n.e.c.
2592,FC029009,PRESILIENT LLC,0.0,0.0,0.0,0.0,0,1,None Supplied
2593,SC160919,PRESSOCK HOLDINGS LTD.,1.0,1.0,0.0,0.0,1,1,1120 - Services to oil and gas extraction
2594,OC399161,PRESTBURY BROWN LLP,2.0,1.0,0.0,1.0,1,1,None Supplied
2595,03794893,PRESTBURY RESIDUAL LIMITED,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company
2596,06522558,PRESTIGE EA LIMITED,1.0,1.0,0.0,0.0,2,1,68310 - Real estate agencies
2597,SC032846,PRESTWICK LOCKUPS LIMITED,3.0,2.0,0.0,1.0,0,1,68209 - Other letting and operating of own or leased real estate
2598,05914755,PRETTY GREEN LIMITED,6.0,2.0,0.0,4.0,0,1,47710 - Retail sale of clothing in specialised stores
2599,00616607,PRETTY POLLY (HOSIERY) LIMITED,3.0,0.0,0.0,3.0,0,1,7499 - Non-trading company
2600,SC509171,PRIME STAFF GROUP LTD,1.0,1.0,0.0,0.0,0,1,70100 - Activities of head offices
2601,05954774,PRIME WEALTH GROUP LIMITED,0.0,0.0,0.0,0.0,3,1,66120 - Security and commodity contracts dealing activities
2602,08289729,PRINCIPAL TELECOM SERVICES LIMITED,0.0,0.0,0.0,0.0,1,1,61900 - Other telecommunications activities
2603,03642819,PRIORYGATE LIMITED,5.0,2.0,0.0,3.0,0,2,41100 - Development of building projects
2604,02009634,PRITCHARD STOCKBROKERS LIMITED,5.0,0.0,0.0,5.0,1,1,6523 - Other financial intermediation
2605,03303160,PRIZE FOOD GROUP LIMITED,4.0,0.0,0.0,4.0,0,1,10890 - Manufacture of other food products n.e.c.
2606,07112083,PRIZE VENTURES LIMITED,6.0,0.0,0.0,6.0,2,1,74990 - Non-trading company
2607,02135464,PRIZEFLEX LIMITED,13.0,7.0,0.0,6.0,0,1,46900 - Non-specialised wholesale trade
2608,03485614,PRL REALISATIONS 1 LIMITED,22.0,6.0,0.0,16.0,1,1,78200 - Temporary employment agency activities
2609,04566601,PRO-ALLIANCE SERVICES LIMITED,1.0,1.0,0.0,0.0,2,1,4534 - Other building installation
2610,03307025,PROACTIV SKIN HEALTH LIMITED,1.0,0.0,0.0,1.0,2,1,"47990 - Other retail sale not in stores, stalls or markets"
2611,03622969,PROCESS PIPEWORK SERVICES LIMITED,2.0,2.0,0.0,0.0,0,1,"5114 - Agents in industrial equipment, etc."
2612,OC309031,PROCESSING ASH LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
2613,05116779,PROCTER & GAMBLE FINANCE (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,74990 - Non-trading company
2614,05116788,PROCTER & GAMBLE HOLDINGS (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices
2615,05116789,PROCTER & GAMBLE INVESTMENT COMPANY (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,74990 - Non-trading company
2616,05116790,PROCTER & GAMBLE OVERSEAS LIMITED,0.0,0.0,0.0,0.0,1,1,74990 - Non-trading company
2617,07596236,PROCTER & GAMBLE UK PARENT COMPANY LIMITED,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company
2618,05681736,PROFICIA SOLUTIONS LIMITED,3.0,0.0,0.0,3.0,1,1,66220 - Activities of insurance agents and brokers
2619,05857940,PROGRESS BEDFORD LIMITED,10.0,1.0,0.0,9.0,1,1,45111 - Sale of new cars and light motor vehicles
2620,03545908,PROJECT INTERACTIVE PUBLISHING LTD,0.0,0.0,0.0,0.0,4,1,7499 - Non-trading company
2621,07530269,PROJECT PINNACLE ONE LIMITED,11.0,0.0,0.0,11.0,2,1,74990 - Non-trading company
2622,07568868,PROJECT PINNACLE TWO LIMITED,9.0,0.0,0.0,9.0,2,1,74990 - Non-trading company
2623,05836391,PROMAC SOLUTIONS LIMITED,3.0,1.0,0.0,2.0,1,1,"46630 - Wholesale of mining, construction and civil engineering machinery"
2624,08684914,PROMENADE BALTIC LIMITED,6.0,0.0,0.0,6.0,1,1,41100 - Development of building projects
2625,05869922,PROMONTORY FINANCIAL GROUP (UK) LIMITED,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.
2626,01238548,PROMOTIONAL LOGISTICS LIMITED,19.0,6.0,0.0,13.0,0,1,81100 - Combined facilities support activities
2627,07780785,PROPCOM LIMITED,1.0,1.0,0.0,0.0,0,1,68209 - Other letting and operating of own or leased real estate
2628,NI051047,PROPERTY INTERNATIONAL (PRIVATE CLIENTS) LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
2629,06329646,PROPORTION LIMITED,1.0,1.0,0.0,0.0,0,1,70100 - Activities of head offices
2630,02597122,PROPORTION LONDON LIMITED,15.0,5.0,0.0,10.0,0,1,32990 - Other manufacturing n.e.c.
2631,02395362,PROSALT LIMITED,17.0,4.0,0.0,13.0,1,1,56101 - Licensed restaurants
2632,NI037662,PROSOFT MANAGEMENT SYSTEMS LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
2633,04981491,PROSPECT COMMERCIALS LIMITED,4.0,0.0,0.0,4.0,0,1,49410 - Freight transport by road
2634,NI024726,PROTO-CAL LABORATORIES LIMITED,3.0,3.0,0.0,0.0,0,1,None Supplied
2635,06328310,PROTOMED LIMITED,8.0,0.0,0.0,8.0,0,1,86900 - Other human health activities
2636,10156788,PROVENANCE TECHNOLOGIES LTD,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
2637,10732366,PROXY VENTURES ADVISORY LTD,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
2638,06570276,PRUDENTIAL / M&G UKCF GP LIMITED,0.0,0.0,0.0,0.0,1,1,64999 - Financial intermediation not elsewhere classified
2639,07196916,PRYTANIA GROUP LIMITED,0.0,0.0,0.0,0.0,0,1,66300 - Fund management activities
2640,OC305342,PRYTANIA HOLDINGS LLP,2.0,0.0,0.0,2.0,0,1,None Supplied
2641,03919682,PRZ REALISATIONS LIMITED,13.0,8.0,0.0,5.0,2,1,56101 - Licensed restaurants
2642,02590471,PSA UK NUMBER 1 PLC,0.0,0.0,0.0,0.0,1,1,64910 - Financial leasing
2643,03476330,PSG (GB) LTD,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company
2644,02946375,PSG (OLDCO) 2019 LIMITED,3.0,2.0,0.0,1.0,1,1,64202 - Activities of production holding companies
2645,SC285264,PSL ENERGY SERVICES HOLDINGS LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices
2646,00278882,PSL MARGATE LIMITED,8.0,2.0,0.0,6.0,1,1,3162 - Manufacture other electrical equipment
2647,10473295,PSP BRITANNIA LTD,1.0,0.0,0.0,1.0,0,1,64209 - Activities of other holding companies n.e.c.
2648,00290792,PSTORES REALISATIONS LIMITED,19.0,1.0,0.0,18.0,1,3,5212 - Other retail non-specialised stores
2649,06367140,PTDS LIMITED,0.0,0.0,0.0,0.0,0,1,75000 - Veterinary activities
2650,05995405,PTGI-ICS HOLDINGS LIMITED,0.0,0.0,0.0,0.0,2,1,61900 - Other telecommunications activities
2651,02636670,PTR REALISATIONS LTD,20.0,6.0,0.0,14.0,2,1,78200 - Temporary employment agency activities
2652,02001192,PTS REALISATIONS LIMITED,5.0,0.0,0.0,5.0,1,1,"47110 - Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2653,01829741,PU REALISATIONS LIMITED,15.0,1.0,0.0,14.0,1,2,2852 - General mechanical engineering
2654,SC134624,PUBLICATION CONTRACTS LIMITED,2.0,2.0,0.0,0.0,0,1,5156 - Wholesale other intermediate goods
2655,10083035,PUBLONS UK LIMITED,2.0,0.0,0.0,2.0,0,1,58141 - Publishing of learned journals
2656,03698788,PUK (M) LIMITED,262.0,78.0,0.0,184.0,2,1,7012 - Buying & sell own real estate
2657,08921682,PULSE FLEXIBLE PACKAGING LIMITED,6.0,3.0,0.0,3.0,1,1,32990 - Other manufacturing n.e.c.
2658,08714913,PUMA VCT 10 PLC,0.0,0.0,0.0,0.0,0,1,64303 - Activities of venture and development capital companies
2659,08238812,PUMA VCT 9 PLC,0.0,0.0,0.0,0.0,0,1,64303 - Activities of venture and development capital companies
2660,02724213,PUNCH PRECISION LIMITED,1.0,0.0,0.0,1.0,0,1,2852 - General mechanical engineering
2661,02233093,PURETOP LIMITED,5.0,0.0,0.0,5.0,0,1,7415 - Holding Companies including Head Offices
2662,06943706,PUSH STUDIOS PLC,3.0,3.0,0.0,0.0,0,1,"74909 - Other professional, scientific and technical activities n.e.c."
2663,06070007,PV ACQUISITION REALISATIONS LIMITED,4.0,1.0,0.0,3.0,3,1,70100 - Activities of head offices
2664,05914839,PV HOLDINGS REALISATIONS LIMITED,4.0,0.0,0.0,4.0,2,1,82990 - Other business support service activities n.e.c.
2665,OC346804,PVE CAPITAL LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
2666,SC144491,Q. M. RETAIL LIMITED,5.0,2.0,0.0,3.0,0,1,5242 - Retail sale of clothing
2667,07711054,Q360 LIMITED,0.0,0.0,0.0,0.0,1,1,66220 - Activities of insurance agents and brokers
2668,08357578,QHOTELS HOLDINGS LIMITED,9.0,3.0,0.0,6.0,0,1,70100 - Activities of head offices
2669,04684096,QHOTELS SERVICES LIMITED,16.0,3.0,0.0,13.0,2,1,70100 - Activities of head offices
2670,02891688,QSP RESIDUAL RECOVERIES SERVICES COMPANY,0.0,0.0,0.0,0.0,2,1,69102 - Solicitors
2671,04341962,QSR MANAGEMENT LIMITED,0.0,0.0,0.0,0.0,2,1,64999 - Financial intermediation not elsewhere classified
2672,00737856,QUADRANT EPP UK LTD.,1.0,0.0,0.0,1.0,0,1,74990 - Non-trading company
2673,02761890,QUADRANT PHS U.K. LIMITED,2.0,0.0,0.0,2.0,1,1,22290 - Manufacture of other plastic products
2674,05526533,QUALCOMM (UK) HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,64209 - Activities of other holding companies n.e.c.
2675,03908042,QUALCOMM CAMBRIDGE LIMITED,4.0,0.0,0.0,4.0,2,1,72190 - Other research and experimental development on natural sciences and engineering
2676,SC132366,QUALITY SCOTLAND FOUNDATION,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
2677,07782715,QUANTUM GEOTECHNICAL LIMITED,8.0,2.0,0.0,6.0,1,1,43130 - Test drilling and boring
2678,06547421,QUANTUM PROPERTY (POYLE) LIMITED,4.0,0.0,0.0,4.0,0,1,68100 - Buying and selling of own real estate
2679,OC379068,QUANTUM RESIDENTIAL PROPERTY LLP,1.0,0.0,0.0,1.0,1,1,None Supplied
2680,01553002,QUARMBY CONSTRUCTION COMPANY LIMITED,10.0,3.0,0.0,7.0,0,1,41201 - Construction of commercial buildings
2681,NI052076,QUARRY-FIX LTD,2.0,1.0,0.0,1.0,0,1,None Supplied
2682,00855108,QUEBECOR WORLD PLC,13.0,7.0,0.0,6.0,0,2,2213 - Publish journals & periodicals
2683,08518890,QUEST UK ACQUISITION LTD.,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company
2684,05467147,QUICKNET LTD,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities
2685,08517080,QUINN MANUFACTURING LTD,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices
2686,01221175,QUINN RADIATORS LIMITED,17.0,6.0,0.0,11.0,1,1,32990 - Other manufacturing n.e.c.
2687,08407470,QUINTEX SYSTEMS MANAGEMENT LIMITED,1.0,1.0,0.0,0.0,1,1,64202 - Activities of production holding companies
2688,08383675,QUIXANT GAMING LIMITED,1.0,0.0,0.0,1.0,1,1,62090 - Other information technology service activities
2689,09879704,QUOTIENT SCIENCES HOLDINGS LIMITED,3.0,0.0,0.0,3.0,1,1,72110 - Research and experimental development on biotechnology
2690,OC350058,QVENTURE PARTNER MANAGEMENT LLP,0.0,0.0,0.0,0.0,1,1,None Supplied
2691,03061513,R & B INTERNATIONAL FREIGHT SERVICES LIMITED,1.0,1.0,0.0,0.0,0,1,9305 - Other service activities n.e.c.
2692,03020347,R & D CONSTRUCTION LIMITED,1.0,1.0,0.0,0.0,0,4,42110 - Construction of roads and motorways
2693,03287279,R & S REALISATIONS 2010 LIMITED,5.0,1.0,0.0,4.0,1,2,4531 - Installation electrical wiring etc.
2694,01848570,R DURTNELL & SONS LIMITED,9.0,2.0,0.0,7.0,1,1,41201 - Construction of commercial buildings
2695,09551662,R FINTECH LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
2696,01149262,R J REALISATIONS LIMITED,9.0,4.0,0.0,5.0,2,1,25990 - Manufacture of other fabricated metal products n.e.c.
2697,SC148256,R P ADAM LIMITED,1.0,0.0,0.0,1.0,0,3,20411 - Manufacture of soap and detergents
2698,04081363,R PLASTICS LIMITED,5.0,4.0,0.0,1.0,1,1,22290 - Manufacture of other plastic products
2699,09958966,R REALISATIONS 1 LIMITED,4.0,3.0,0.0,1.0,1,3,47421 - Retail sale of mobile telephones
2700,01031681,R. G. MANUFACTURING LIMITED,24.0,9.0,0.0,15.0,0,2,2875 - Manufacture other fabricated metal products
2701,01288938,R. RAPHAEL & SONS LIMITED,3.0,0.0,0.0,3.0,0,1,64191 - Banks
2702,00381472,R. SOPER LIMITED,48.0,9.0,0.0,39.0,0,3,13921 - Manufacture of soft furnishings
2703,01256610,R. UNSWORTH LIMITED,3.0,3.0,0.0,0.0,0,1,4525 - Other special trades construction
2704,02907347,R.C. BATHER LIMITED,2.0,2.0,0.0,0.0,0,1,9305 - Other service activities n.e.c.
2705,FC015889,R.D.B. INTERIORS LIMITED,2.0,2.0,0.0,0.0,0,1,None Supplied
2706,01737849,R.D.S. AUTOMOTIVE LIMITED,6.0,5.0,0.0,1.0,0,1,7260 - Other computer related activities
2707,01539123,R.G. SPILLER LIMITED,7.0,2.0,0.0,5.0,0,1,41201 - Construction of commercial buildings
2708,03411142,R.J. MURRAY AND SON LTD.,10.0,10.0,0.0,0.0,0,1,49410 - Freight transport by road
2709,SC122999,R.M. BARROWMAN LIMITED,0.0,0.0,0.0,0.0,0,1,4521 - Gen construction & civil engineer
2710,04287189,R2 CAPITAL MARKETS LIMITED,3.0,3.0,0.0,0.0,5,1,70229 - Management consultancy activities other than financial management
2711,00229182,RA PREDECESSOR LIMITED,1.0,1.0,0.0,0.0,0,1,7499 - Non-trading company
2712,08435058,RACE-CAP INVEST LIMITED,0.0,0.0,0.0,0.0,2,1,66190 - Activities auxiliary to financial intermediation n.e.c.
2713,11088787,RADFORD GROUP HOLDINGS LIMITED,2.0,1.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.
2714,00794973,RADIO VENEERS LIMITED,8.0,7.0,0.0,1.0,0,2,4525 - Other special trades construction
2715,05008935,RAE UK LIMITED,0.0,0.0,0.0,0.0,0,1,27900 - Manufacture of other electrical equipment
2716,SC171037,RAEBURN GROUP LIMITED,6.0,1.0,0.0,5.0,0,1,78200 - Temporary employment agency activities
2717,OC316561,RALLI REALISATIONS LLP,0.0,0.0,0.0,0.0,2,1,None Supplied
2718,01708763,RALPH LAUREN LONDON LIMITED,1.0,0.0,0.0,1.0,1,1,47710 - Retail sale of clothing in specialised stores
2719,04021853,RAM MEDIA GROUP LIMITED,1.0,1.0,0.0,0.0,0,1,7415 - Holding Companies including Head Offices
2720,05623148,RAPHAEL GROUP PLC,0.0,0.0,0.0,0.0,1,1,82990 - Other business support service activities n.e.c.
2721,00568116,RAPHAEL MEDICAL CENTRE LIMITED(THE),7.0,3.0,0.0,4.0,0,1,"87200 - Residential care activities for learning difficulties, mental health and substance abuse"
2722,SC194822,RAPID HIRE & SUPPLIES LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities
2723,04289528,RATHBONE PERCEPTION INTERNATIONAL LIMITED,3.0,0.0,0.0,3.0,1,1,73110 - Advertising agencies
2724,07830590,RATHBONE TRAINING,0.0,0.0,0.0,0.0,2,3,85310 - General secondary education
2725,NI026378,RATHEN ENTERPRISES LIMITED,5.0,5.0,0.0,0.0,0,1,None Supplied
2726,02332647,RATIONEL WINDOWS (UK) LIMITED,0.0,0.0,0.0,0.0,0,2,46130 - Agents involved in the sale of timber and building materials
2727,NI003405,RAVEN SERVICES REALISATIONS LIMITED,6.0,1.0,0.0,5.0,1,1,43210 - Electrical installation
2728,09392690,RAVENS ING PROPERTIES LIMITED,4.0,1.0,0.0,3.0,0,1,68209 - Other letting and operating of own or leased real estate
2729,03070899,RAYMOND BUSHELL (LETTINGS) LIMITED,3.0,1.0,0.0,2.0,0,1,"7032 - Manage real estate, fee or contract"
2730,03116139,RAYMOND BUSHELL LIMITED,4.0,1.0,0.0,3.0,0,1,7031 - Real estate agencies
2731,08334623,RB REFF (UK) LIMITED,0.0,0.0,0.0,0.0,0,1,68320 - Management of real estate on a fee or contract basis
2732,03610858,RBG REALISATIONS 2020 LIMITED,30.0,6.0,0.0,24.0,2,1,56101 - Licensed restaurants
2733,01683631,RBRG TRADING (UK) LIMITED,35.0,35.0,0.0,0.0,2,1,46720 - Wholesale of metals and metal ores
2734,05097950,RBS ASSET MANAGEMENT LIMITED,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified
2735,SC129216,RBS INVESTMENT LIMITED,0.0,0.0,0.0,0.0,0,1,66190 - Activities auxiliary to financial intermediation n.e.c.
2736,06692060,RC BREWERY LIMITED,1.0,1.0,0.0,0.0,0,1,11050 - Manufacture of beer
2737,04397202,RCB REALISATIONS LIMITED,15.0,9.0,0.0,6.0,2,1,1596 - Manufacture of beer
2738,NI041328,RCL CONTRACTS LTD,0.0,0.0,0.0,0.0,0,1,None Supplied
2739,02996527,RDS TECHNOLOGY LIMITED,3.0,0.0,0.0,3.0,0,1,"26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control"
2740,05106691,RE BUILD (BURY),0.0,0.0,0.0,0.0,0,4,38110 - Collection of non-hazardous waste
2741,07158093,READING THEALE CENTRE LIMITED,3.0,3.0,0.0,0.0,0,2,68209 - Other letting and operating of own or leased real estate
2742,01393700,REALISATIONS 123 LIMITED,6.0,3.0,0.0,3.0,1,1,5147 - Wholesale of other household goods
2743,04406971,REALPUBS LIMITED,10.0,0.0,0.0,10.0,1,1,56302 - Public houses and bars
2744,01386217,REATHER ENGINEERING LIMITED,1.0,1.0,0.0,0.0,0,1,2875 - Manufacture other fabricated metal products
2745,04119880,RECALL (LONDON) LIMITED,0.0,0.0,0.0,0.0,2,1,74990 - Non-trading company
2746,08625047,RECALL EUROPE FINANCE LIMITED,0.0,0.0,0.0,0.0,0,1,70100 - Activities of head offices
2747,02457556,RECALL GQ LIMITED,4.0,0.0,0.0,4.0,1,1,81100 - Combined facilities support activities
2748,05473745,RED LETTER DAYS LIMITED,1.0,0.0,0.0,1.0,1,1,93290 - Other amusement and recreation activities n.e.c.
2749,NI025773,RED SKY GROUP LIMITED,3.0,3.0,0.0,0.0,0,1,7487 - Other business activities
2750,SC249841,RED SPIDER TECHNOLOGY LIMITED,10.0,0.0,0.0,10.0,1,1,09100 - Support activities for petroleum and natural gas extraction
2751,03871240,REDCASTLE (214 OXFORD STREET) LIMITED,13.0,3.0,0.0,10.0,0,1,82990 - Other business support service activities n.e.c.
2752,08975518,REDCASTLE (FREEHOLDS) LIMITED,18.0,10.0,0.0,8.0,0,1,82990 - Other business support service activities n.e.c.
2753,03958469,REDCASTLE (HOLDINGS) LIMITED,2.0,1.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.
2754,08975482,REDCASTLE (TS/TM) LIMITED,7.0,5.0,0.0,2.0,0,1,82990 - Other business support service activities n.e.c.
2755,03958423,REDCASTLE FINANCE LIMITED,9.0,3.0,0.0,6.0,0,1,68100 - Buying and selling of own real estate
2756,03194733,REDCASTLE LIMITED,42.0,24.0,0.0,18.0,0,2,41100 - Development of building projects
2757,02096001,REDHALL MARINE LIMITED,10.0,4.0,0.0,6.0,1,1,43999 - Other specialised construction activities n.e.c.
2758,03218686,REDHALL NETWORKS LIMITED,14.0,5.0,0.0,9.0,3,1,82990 - Other business support service activities n.e.c.
2759,04242679,REDHALL NUCLEAR LIMITED,8.0,4.0,0.0,4.0,3,1,82990 - Other business support service activities n.e.c.
2760,01467955,REDPATH OFFSHORE (SOUTH) LIMITED,0.0,0.0,0.0,0.0,0,1,4525 - Other special trades construction
2761,09033979,REDPIXIE HOLDINGS LIMITED,1.0,0.0,0.0,1.0,0,1,62090 - Other information technology service activities
2762,07922562,REDPIXIE SERVICES LIMITED,3.0,0.0,0.0,3.0,2,1,62090 - Other information technology service activities
2763,06928691,REDSPOT HOMECARE (CONTRACTS) LIMITED,5.0,4.0,0.0,1.0,0,1,86900 - Other human health activities
2764,03387257,REDWELL INVESTMENTS LIMITED,15.0,0.0,0.0,15.0,0,2,"7032 - Manage real estate, fee or contract"
2765,03287516,REDWOOD PRESS LIMITED,1.0,0.0,0.0,1.0,1,1,18129 - Printing n.e.c.
2766,08134798,REDX ANTI-INFECTIVES LTD,3.0,0.0,0.0,3.0,0,1,72110 - Research and experimental development on biotechnology
2767,02663415,REEDMOOR DISTRIBUTION COMPANY LIMITED,3.0,3.0,0.0,0.0,0,1,46760 - Wholesale of other intermediate products
2768,07586124,REFORM ENERGY PLC,1.0,1.0,0.0,0.0,1,2,35110 - Production of electricity
2769,06942267,REGAL HOLIDAY HOMES LIMITED,2.0,2.0,0.0,0.0,0,2,29201 - Manufacture of bodies (coachwork) for motor vehicles (except caravans)
